icao,name,email,phone
ELW,Yellow Wings Air Services,yellowwingsairservices@email.com,6472
IYE,Yemenia,yemenia@email.com,6473
ERV,Yerevan-Avia,yerevan-avia@email.com,6474
YFS,Young Flying Service,youngflyingservice@email.com,6475
AYU,Yuhi Air Lines,yuhiairlines@email.com,6476
UGN,Yuzhnaya Aircompany,yuzhnayaaircompany@email.com,6477
UMK,Yuzhmashavia,yuzhmashavia@email.com,6478
RZV,Z-Avia,z-avia@email.com,6479
IZG,Zagros Airlines,zagrosairlines@email.com,6480
ZAI,Zaire Aero Service,zaireaeroservice@email.com,6481
ZAR,Zairean Airlines,zaireanairlines@email.com,6482
MBN,Zambian Airways,zambianairways@email.com,6483
ZMA,Zambezi Airlines,zambeziairlines@email.com,6484
TAN,Zanair,zanair@email.com,6485
ZAN,Zantop International Airlines,zantopinternationalairlines@email.com,6486
ZAS,ZAS Airlines of Egypt,zasairlinesofegypt@email.com,6487
AZR,Zenith Air,zenithair@email.com,6488
EMR,Zenmour Airlines,zenmourairlines@email.com,6489
RZR,Zephyr Express,zephyrexpress@email.com,6490
CJG,Zhejiang Airlines,zhejiangairlines@email.com,6491
JTU,Zhetysu,zhetysu@email.com,6492
KZH,Zhez Air,zhezair@email.com,6493
CFZ,Zhongfei General Aviation,zhongfeigeneralaviation@email.com,6494
CYN,Zhongyuan Aviation,zhongyuanaviation@email.com,6495
WZP,Zip,zip@email.com,6496
IMX,Zimex Aviation,zimexaviation@email.com,6497
OOM,Zoom Airlines,zoomairlines@email.com,6498
ZAW,Zoom Airways,zoomairways@email.com,6499
ORZ,Zorex,zorex@email.com,6500
MLU,Zracno Pristaniste Mali Losinj,zracnopristanistemalilosinj@email.com,6501
TYR,Tyrolean Airways,tyroleanairways@email.com,6502
BUZ,buzz,buzz@email.com,6503
RAC,Royal Air Cambodge,royalaircambodge@email.com,6504
4SW,TEA Switzerland,teaswitzerland@email.com,6505
ABL,Air Busan,airbusan@email.com,6506
TUB,TUI Airlines Belgium,tuiairlinesbelgium@email.com,6507
SXR,Sky Express,skyexpress@email.com,6508
AKR,Arctic Air,arcticair@email.com,6509
BRA,Braathens,braathens@email.com,6510
GLP,Globus,globus@email.com,6511
KZK,Air Kazakhstan,airkazakhstan@email.com,6512
JAS,Japan Air System,japanairsystem@email.com,6513
RTL,Rheintalflug,rheintalflug@email.com,6514
DAN,Dan-Air London,dan-airlondon@email.com,6515
FOF,Fred. Olsen,fred.olsen@email.com,6516
RHA,Robin Hood Aviation,robinhoodaviation@email.com,6517
UBD,United Airways,unitedairways@email.com,6518
IEA,Inter European Airways,intereuropeanairways@email.com,6519
TMW,Trans Maldivian Airways,transmaldivianairways@email.com,6520
FFV,Fly540,fly540@email.com,6521
TVF,Transavia France,transaviafrance@email.com,6522
MKU,Island Air (WP),islandair(wp)@email.com,6523
UIA,Uni Air,uniair@email.com,6524
NWS,NordWind Airlines,nordwindairlines@email.com,6525
RWZ,Red Wings,redwings@email.com,6526
HST,Hellenic Star Airways,hellenicstarairways@email.com,6527
BAZ,BAE Systems Flight Training,baesystemsflighttraining@email.com,6528
FXX,Felix Airways,felixairways@email.com,6529
KOQ,Kostromskie avialinii,kostromskieavialinii@email.com,6530
GFY,Greenfly,greenfly@email.com,6531
ELK,ELK Airways,elkairways@email.com,6532
GBK,Gabon Airlines,gabonairlines@email.com,6533
MCA,MCA Airlines,mcaairlines@email.com,6534
MAV,Maldivo Airlines,maldivoairlines@email.com,6535
VNP,Virgin Pacific,virginpacific@email.com,6536
LIO,LÍO Flugmennt,líoflugmennt@email.com,6537
ESR,Eastar Jet,eastarjet@email.com,6538
JNA,Jin Air,jinair@email.com,6539
KW1,Wataniya Airways,wataniyaairways@email.com,6540
BA1,Baltic Air lines,balticairlines@email.com,6541
YCC,Ciel Canadien,cielcanadien@email.com,6542
YCP,Canadian National Airways,canadiannationalairways@email.com,6543
4AA,Epic Holiday,epicholiday@email.com,6544
AXC,Indochina Airlines,indochinaairlines@email.com,6545
JWW,JetWind,jetwind@email.com,6546
FLB,German Air Force - FLB,germanairforce-flb@email.com,6547
CIP,City-Air Germany,city-airgermany@email.com,6548
LBL,Line Blue,lineblue@email.com,6549
LLC,FlyLAL Charters,flylalcharters@email.com,6550
BKY,Blue Sky America,blueskyamerica@email.com,6551
TXP,Texas Spirit,texasspirit@email.com,6552
ILW,Illinois Airways,illinoisairways@email.com,6553
TXW,Texas Wings,texaswings@email.com,6554
CWS,California Western,californiawestern@email.com,6555
DSY,Dennis Sky,dennissky@email.com,6556
A1F,Atifly,atifly@email.com,6557
SZB,Aerolineas heredas santa maria,aerolineasheredassantamaria@email.com,6558
JRB,Jc royal.britannica,jcroyal.britannica@email.com,6559
CA1,CanXpress,canxpress@email.com,6560
SHA,Sharp Airlines,sharpairlines@email.com,6561
CAP,CanXplorer,canxplorer@email.com,6562
WE1,World Experience Airline,worldexperienceairline@email.com,6563
GCR,Tianjin Airlines,tianjinairlines@email.com,6564
LOC,Locair,locair@email.com,6565
SQH,SeaPort Airlines,seaportairlines@email.com,6566
ILY,Fly Illi,flyilli@email.com,6567
HCW,Star1 Airlines,star1airlines@email.com,6568
ENJ,Enerjet,enerjet@email.com,6569
MXI,MexicanaLink,mexicanalink@email.com,6570
ISX,Island Spirit,islandspirit@email.com,6571
OBS,Orbest,orbest@email.com,6572
SOA,Southern Air Charter,southernaircharter@email.com,6573
SVG,SVG Air,svgair@email.com,6574
CEY,Air Century,aircentury@email.com,6575
OLS,Sol Lineas Aereas,sollineasaereas@email.com,6576
REP,Regional Paraguaya,regionalparaguaya@email.com,6577
NDN,Transportes Aereos Cielos Andinos,transportesaereoscielosandinos@email.com,6578
EFY,EasyFly,easyfly@email.com,6579
ANU,Andalus Lineas Aereas,andaluslineasaereas@email.com,6580
DCD,Air 26,air26@email.com,6581
MTW,Mauritania Airways,mauritaniaairways@email.com,6582
CEL,CEIBA Intercontinental,ceibaintercontinental@email.com,6583
LMU,AlMasria Universal Airlines,almasriauniversalairlines@email.com,6584
MSE,EgyptAir Express,egyptairexpress@email.com,6585
EUD,Air Italy Egypt,airitalyegypt@email.com,6586
KBR,KoralBlue Airlines,koralblueairlines@email.com,6587
WRC,Wind Rose Aviation,windroseaviation@email.com,6588
GIE,Elysian Airlines,elysianairlines@email.com,6589
SEN,Sevenair,sevenair@email.com,6590
IMP,Hellenic Imperial Airways,hellenicimperialairways@email.com,6591
AAN,Amsterdam Airlines,amsterdamairlines@email.com,6592
NAK,Arik Niger,arikniger@email.com,6593
STP,STP Airways,stpairways@email.com,6594
SJU,Skyjet Airlines,skyjetairlines@email.com,6595
TDK,Transavia Denmark,transaviadenmark@email.com,6596
RFJ,Royal Falcon,royalfalcon@email.com,6597
MJX,Euroline,euroline@email.com,6598
WGC,Worldways,worldways@email.com,6599
TRK,Turkuaz Airlines,turkuazairlines@email.com,6600
VKH,Viking Hellas,vikinghellas@email.com,6601
FNA,Norlandair,norlandair@email.com,6602
FVM,Flugfelag Vestmannaeyja,flugfelagvestmannaeyja@email.com,6603
EHM,Euro Harmony,euroharmony@email.com,6604
GDR,Gadair European Airlines,gadaireuropeanairlines@email.com,6605
MNP,Spirit of Manila Airlines,spiritofmanilaairlines@email.com,6606
CQN,Chongqing Airlines,chongqingairlines@email.com,6607
GDC,Grand China Air,grandchinaair@email.com,6608
CHB,West Air China,westairchina@email.com,6609
QAX,QatXpress,qatxpress@email.com,6610
1CH,OneChina,onechina@email.com,6611
JOY,Joy Air,joyair@email.com,6612
JGN,Jagson Airlines,jagsonairlines@email.com,6613
QFZ,Fars Air Qeshm,farsairqeshm@email.com,6614
EAA,Eastok Avia,eastokavia@email.com,6615
JPU,Jupiter Airlines,jupiterairlines@email.com,6616
VIS,Vision Air International,visionairinternational@email.com,6617
KEA,Korea Express Air,koreaexpressair@email.com,6618
EZA,Eznis Airways,eznisairways@email.com,6619
PFL,Pacific Flier,pacificflier@email.com,6620
PSB,Syrian Pearl Airlines,syrianpearlairlines@email.com,6621
IPV,Parmiss Airlines (IPV),parmissairlines(ipv)@email.com,6622
EUV,EuropeSky,europesky@email.com,6623
BZE,BRAZIL AIR,brazilair@email.com,6624
OME,Homer Air,homerair@email.com,6625
???,Court Line,courtline@email.com,6626
***,South West Africa Territory Force,southwestafricaterritoryforce@email.com,6627
---,Lombards Air,lombardsair@email.com,6628
--+,U.S. Air,u.s.air@email.com,6629
===,Flitestar,flitestar@email.com,6630
:::,Llloyd Helicopters,llloydhelicopters@email.com,6631
PQW,PanAm World Airways,panamworldairways@email.com,6632
VWA,Virginwings,virginwings@email.com,6633
KSY,KSY,ksy@email.com,6634
BQB,Buquebus Líneas Aéreas,buquebuslíneasaéreas@email.com,6635
KOL,SOCHI AIR,sochiair@email.com,6636
WAU,Wizz Air Ukraine,wizzairukraine@email.com,6637
VVN,88,88@email.com,6638
LMM,LCM AIRLINES,lcmairlines@email.com,6639
BZL,Aero Brazil,aerobrazil@email.com,6640
T33,THREE,three@email.com,6641
T&O,Tom\\'s & co airliners,tom\\'s&coairliners@email.com,6642
AZU,Azul,azul@email.com,6643
LOO,LSM Airlines,lsmairlines@email.com,6644
PZY,Zapolyarie Airlines,zapolyarieairlines@email.com,6645
FN1,Finlandian,finlandian@email.com,6646
LIX,LionXpress,lionxpress@email.com,6647
FDB,Fly Dubai,flydubai@email.com,6648
MDO,Domenican Airlines,domenicanairlines@email.com,6649
2CO,ConneX European Airline,connexeuropeanairline@email.com,6650
AXZ,Aereonautica militare,aereonauticamilitare@email.com,6651
KLS,Kal Star Aviation,kalstaraviation@email.com,6652
YZZ,LSM AIRLINES ,lsmairlines@email.com,6653
AEF,Aero Lloyd (YP),aerolloyd(yp)@email.com,6654
ZZZ,Zabaykalskii Airlines,zabaykalskiiairlines@email.com,6655
XBM,CBM America,cbmamerica@email.com,6656
1QA,Marysya Airlines,marysyaairlines@email.com,6657
WFX,Westfalia Express VA,westfaliaexpressva@email.com,6658
ULA,Zuliana de Aviacion,zulianadeaviacion@email.com,6659
BSA,Black Stallion Airways,blackstallionairways@email.com,6660
GER,German International Air Lines,germaninternationalairlines@email.com,6661
TBZ,TrasBrasil,trasbrasil@email.com,6662
THS,TransBrasil Airlines,transbrasilairlines@email.com,6663
IIA,AIR INDOCHINE,airindochine@email.com,6664
HPY,Happy Air,happyair@email.com,6665
SRB,Solar Air,solarair@email.com,6666
MKG,Air Mekong,airmekong@email.com,6667
AHO,Air Hamburg (AHO),airhamburg(aho)@email.com,6668
ZTT,ZABAIKAL AIRLINES,zabaikalairlines@email.com,6669
THI,TransHolding,transholding@email.com,6670
SZZ,SUR Lineas Aereas,surlineasaereas@email.com,6671
AA1,Aerolineas Africanas,aerolineasafricanas@email.com,6672
GEG,Georgian Airlines,georgianairlines@email.com,6673
SA1,Serbian Airlines,serbianairlines@email.com,6674
TYS,TransHolding System,transholdingsystem@email.com,6675
CCC,CCML Airlines,ccmlairlines@email.com,6676
ELC,Small Planet Airlines,smallplanetairlines@email.com,6677
FBL,Fly Brasil,flybrasil@email.com,6678
AUK,AUOS,auos@email.com,6679
CIF,CB Airways UK ( Interliging Flights ),cbairwaysuk(interligingflights)@email.com,6680
3FF,Fly Colombia ( Interliging Flights ),flycolombia(interligingflights)@email.com,6681
TP6,Trans Pas Air,transpasair@email.com,6682
HYM,Himalayan Airlines,himalayanairlines@email.com,6683
IG1,Indya Airline Group,indyaairlinegroup@email.com,6684
TWD,Turkish Wings Domestic,turkishwingsdomestic@email.com,6685
ZXY,Japan Regio,japanregio@email.com,6686
IXO,OCEAN AIR CARGO,oceanaircargo@email.com,6687
NX1,Nihon.jet connect,nihon.jetconnect@email.com,6688
CRZ,Cruzeiro do Sul Servicos Aereos,cruzeirodosulservicosaereos@email.com,6689
UWW,LSM International ,lsminternational@email.com,6690
BUU,Baikotovitchestrian Airlines ,baikotovitchestrianairlines@email.com,6691
LJJ,Luchsh Airlines ,luchshairlines@email.com,6692
QQQ,ENTERair,enterair@email.com,6693
ZTF,Mongolian International Air Lines ,mongolianinternationalairlines@email.com,6694
TWB,Tway Airlines,twayairlines@email.com,6695
JSR,Jusur airways,jusurairways@email.com,6696
NXB,NEXT Brasil,nextbrasil@email.com,6697
WER,AeroWorld ,aeroworld@email.com,6698
ES2,Usa Sky Cargo,usaskycargo@email.com,6699
HNX,Hankook Airline,hankookairline@email.com,6700
HEY,Hellenic Airways,hellenicairways@email.com,6701
SAR,Sprintair,sprintair@email.com,6702
MRS,Marusya Airways,marusyaairways@email.com,6703
ERR,Era Alaska,eraalaska@email.com,6704
RRJ,AirRussia,airrussia@email.com,6705
HA1,Hankook Air US,hankookairus@email.com,6706
CNN,Canadian World,canadianworld@email.com,6707
PHJ,Pim Air,pimair@email.com,6708
SMW,Carpatair Flight Training,carpatairflighttraining@email.com,6709
RSY,I-Fly,i-fly@email.com,6710
CFP,Compania de Aviacion Faucett,companiadeaviacionfaucett@email.com,6711
KAR,Kar-Air,kar-air@email.com,6712
WTJ,Whitejets,whitejets@email.com,6713
VKJ,VickJet,vickjet@email.com,6714
HAY,Hamburg Airways,hamburgairways@email.com,6715
SLC,Salsa d\\'Haiti,salsad\\'haiti@email.com,6716
KND,Kan Air,kanair@email.com,6717
CUD,Air Cudlua,aircudlua@email.com,6718
AXE,Air Explore,airexplore@email.com,6719
TP3,TROPICAL LINHAS AEREAS,tropicallinhasaereas@email.com,6720
N12,12 North,12north@email.com,6721
HCC,Holidays Czech Airlines,holidaysczechairlines@email.com,6722
COE,Comtel Air,comtelair@email.com,6723
MIC,Mint Airways,mintairways@email.com,6724
OBT,Orbit Airlines,orbitairlines@email.com,6725
BUR,Air Bucharest,airbucharest@email.com,6726
LAV,AlbaStar,albastar@email.com,6727
MAI,Mauritania Airlines International,mauritaniaairlinesinternational@email.com,6728
MKD,MAT Airways,matairways@email.com,6729
AWM,Asian Wings Airways,asianwingsairways@email.com,6730
RBG,Air Arabia Egypt,airarabiaegypt@email.com,6731
EGS,Eagles Airlines,eaglesairlines@email.com,6732
YEP,YES Airways,yesairways@email.com,6733
DSV,Direct Aero Services,directaeroservices@email.com,6734
MDP,Medallion Air,medallionair@email.com,6735
ORC,Orchid Airlines,orchidairlines@email.com,6736
AWA,Asia Wings,asiawings@email.com,6737
GNN,Georgian International Airlines,georgianinternationalairlines@email.com,6738
BTM,Air Batumi,airbatumi@email.com,6739
NIA,Nile Air,nileair@email.com,6740
FDD,Feeder Airlines,feederairlines@email.com,6741
SGG,Senegal Airlines,senegalairlines@email.com,6742
CX0,Copenhagen Express,copenhagenexpress@email.com,6743
BCC,BusinessAir,businessair@email.com,6744
CYM,Compass Airlines (Australia),compassairlines(australia)@email.com,6745
XOJ,XOJET,xojet@email.com,6746
DXT,Dexter (DXT),dexter(dxt)@email.com,6747
CR7,Sky Wing Pacific,skywingpacific@email.com,6748
BEU,Bateleur Air,bateleurair@email.com,6749
AI0,Air Indus,airindus@email.com,6750
770,Samurai Airlines,samuraiairlines@email.com,6751
000,AirOne Continental,aironecontinental@email.com,6752
001,AirOne Polska,aironepolska@email.com,6753
OAI,Orbit International Airlines,orbitinternationalairlines@email.com,6754
OAR,Orbit Regional Airlines,orbitregionalairlines@email.com,6755
OAN,Orbit Atlantic Airways,orbitatlanticairways@email.com,6756
VOO,Volotea,volotea@email.com,6757
GOE,Go Fly (United Kingdom),gofly(unitedkingdom)@email.com,6758
HTH,Helitt Líneas Aéreas,helittlíneasaéreas@email.com,6759
RSD,Russia State Transport,russiastatetransport@email.com,6760
MWI,Malaysia Wings,malaysiawings@email.com,6761
ABI,Aviabus,aviabus@email.com,6762
MJG,Michael Airlines,michaelairlines@email.com,6763
KGO,Korongo Airlines,korongoairlines@email.com,6764
IDS,Indonesia Sky,indonesiasky@email.com,6765
666,Aws express,awsexpress@email.com,6766
SJS,Southjet,southjet@email.com,6767
ZCS,Southjet connect,southjetconnect@email.com,6768
XAN,Southjet cargo,southjetcargo@email.com,6769
IBS,Iberia Express,iberiaexpress@email.com,6770
NGB,Nordic Global Airlines,nordicglobalairlines@email.com,6771
SCO,Scoot,scoot@email.com,6772
STS,Starling Airlines Spain,starlingairlinesspain@email.com,6773
ZNA,Zenith International Airline,zenithinternationalairline@email.com,6774
OAB,Orbit Airlines Azerbaijan,orbitairlinesazerbaijan@email.com,6775
RQX,Air Engiadina-BRN,airengiadina-brn@email.com,6776
FVG,VG Airlines (IV),vgairlines(iv)@email.com,6777
AAT,Austrian Airtransport,austrianairtransport@email.com,6778
FKA,Flying kangaroo Airline,flyingkangarooairline@email.com,6779
RSJ,RusJet,rusjet@email.com,6780
VJC,VietJet Air,vietjetair@email.com,6781
BXS,Spantax S.A.,spantaxs.a.@email.com,6782
RBY,Vision Airlines (V2),visionairlines(v2)@email.com,6783
WAJ,AirAsia Japan,airasiajapan@email.com,6784
YEL,Yellowtail,yellowtail@email.com,6785
RAW,Royal Airways,royalairways@email.com,6786
FHI,FlyHigh Airlines Ireland (FH),flyhighairlinesireland(fh)@email.com,6787
XSR,Executive AirShare,executiveairshare@email.com,6788
HBH,Hebei Airlines,hebeiairlines@email.com,6789
KBZ,Air KBZ,airkbz@email.com,6790
TJA,T.J. Air,t.j.air@email.com,6791
VJA,ValueJet,valuejet@email.com,6792
FQR,CheapFlyingInternational,cheapflyinginternational@email.com,6793
UAT,Ukraine Atlantic,ukraineatlantic@email.com,6794
AO1,AirOne Atlantic,aironeatlantic@email.com,6795
NMA,Nesma Airlines,nesmaairlines@email.com,6796
EHN,East Horizon,easthorizon@email.com,6797
RS1,Royal Southern Airlines.,royalsouthernairlines.@email.com,6798
MJP,Air Majoro,airmajoro@email.com,6799
UKZ,Fly Zoom,flyzoom@email.com,6800
RJD,Rotana Jet,rotanajet@email.com,6801
QER,SOCHI AIR CHATER,sochiairchater@email.com,6802
MXD,Malindo Air,malindoair@email.com,6803
TLM,Tramm Airlines,trammairlines@email.com,6804
HRM,Hermes Airlines,hermesairlines@email.com,6805
КТК,Катэкавиа,катэкавиа@email.com,6806
PKV,Псковавиа,псковавиа@email.com,6807
VA3,3 Valleys Airlines,3valleysairlines@email.com,6808
M1F,Maryland Air,marylandair@email.com,6809
VVC,VivaColombia,vivacolombia@email.com,6810
FCM,Flybe Finland Oy,flybefinlandoy@email.com,6811
BGY,Bingo Airways,bingoairways@email.com,6812
BBG,Bluebird Airways (BZ),bluebirdairways(bz)@email.com,6813
IWA,Apache Air,apacheair@email.com,6814
TAQ,Taunus Air Gmbh,taunusairgmbh@email.com,6815
JTO,Jettor Airlines,jettorairlines@email.com,6816
EDI,Eastern Atlantic Charters,easternatlanticcharters@email.com,6817
GOD,GoDutch,godutch@email.com,6818
VQI,Flyme (VP),flyme(vp)@email.com,6819
TLM,Thai Lion Air,thailionair@email.com,6820
DLT,Deutsche Luftverkehrsgesellschaft,deutscheluftverkehrsgesellschaft@email.com,6821
NFD,Nürnberger Flugdienst,nürnbergerflugdienst@email.com,6822
GMR,Golden Myanmar Airlines,goldenmyanmarairlines@email.com,6823
VZA,ViznAir,viznair@email.com,6824
CNF,Canaryfly,canaryfly@email.com,6825
KSZ,Sunrise Airways,sunriseairways@email.com,6826
NCR,National Air Cargo,nationalaircargo@email.com,6827
EAV,Eastern Atlantic Virtual Airlines,easternatlanticvirtualairlines@email.com,6828
GU1,Gulisano airways,gulisanoairways@email.com,6829
TTZ,Transair,transair@email.com,6830
EVC,Comfort Express Virtual Charters Albany,comfortexpressvirtualchartersalbany@email.com,6831
CEO,Comfort Express Virtual Charters,comfortexpressvirtualcharters@email.com,6832
ZYZ,Caribbean Wings,caribbeanwings@email.com,6833
FYJ,FLYJET,flyjet@email.com,6834
SBD,Snowbird Airlines,snowbirdairlines@email.com,6835
